line_num,line,parse,parse_all,meter,meter_all,num_parses,num_viols__bestparse,num_viols__allparses_sum,num_viols__allparses_mean,score_viols__bestparse,score_viols__allparses_sum,score_viols__allparses_mean,num_sylls,num_words,[*strength.w=>-p/1]__bestparse,[*strength.w=>-p/1]__allparses_sum,[*strength.w=>-p/1]__allparses_mean,[*stress.s=>-u/1]__bestparse,[*stress.s=>-u/1]__allparses_sum,[*stress.s=>-u/1]__allparses_mean,[*stress.w=>-p/1]__bestparse,[*stress.w=>-p/1]__allparses_sum,[*stress.w=>-p/1]__allparses_mean,[*footmin-w-resolution/1]__bestparse,[*footmin-w-resolution/1]__allparses_sum,[*footmin-w-resolution/1]__allparses_mean,[*footmin-f-resolution/1]__bestparse,[*footmin-f-resolution/1]__allparses_sum,[*footmin-f-resolution/1]__allparses_mean,hayes_score
1680,But that your trespass now becomes a fee;,but|THAT|your|TRES|pass|NOW|be|COMES|a|FEE,but|THAT|your|TRES|pass|NOW|be|COMES|a|FEE,wswswswsws,wswswswsws,1,0,0,0.0,0,0,0.0,10,8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.88
1681,"Mine ransoms yours, and yours must ransom me.",mine|RAN|soms|YOURS*|and.yours|MUST.RAN*|som|ME*,mine|RAN|soms|YOURS*|and.yours|MUST.RAN*|som|ME*    mine|RAN|soms|YOURS*|and.yours|MUST.RAN*|som.me*    mine|RAN|soms|YOURS*|and|YOURS*|must|RAN|som|ME*    mine|RAN|soms|YOURS*|and|YOURS*|must|RAN|som.me*    mine|RAN|soms|YOURS.AND*|yours.must|RAN|som|ME*    mine|RAN|soms|YOURS.AND*|yours.must|RAN|som.me*    mine|RAN|soms.yours*|AND*|yours.must|RAN|som|ME*    mine|RAN|soms.yours*|AND*|yours.must|RAN|som.me*    mine|RAN|soms|YOURS*|and.yours|MUST|ran*|SOM*|me,wswswwssws,wswswwssws    wswswwssww    wswswswsws    wswswswsww    wswsswwsws    wswsswwsww    wswwswwsws    wswwswwsww    wswswwswsw,9,3,28,3.111111111111111,3,28,3.111111111111111,10,8,0,1,0.1111111111111111,2,16,1.7777777777777777,0,1,0.1111111111111111,0,0,0.0,1,10,1.1111111111111112,4.84
1682,"' Tis better to be vile than vile esteem'd,",TIS.BET*|ter|TO*|be|VILE|than|VILE|es|TEEM'D,TIS.BET*|ter|TO*|be|VILE|than|VILE|es|TEEM'D    tis*|BET|ter|TO*|be|VILE|than|VILE|es|TEEM'D    tis*|BET.TER*|to.be|VILE|than|VILE|es|TEEM'D    TIS.BET*|ter.to*|BE.VILE*|than|VILE|es|TEEM'D    tis*|BET|ter.to*|BE.VILE*|than|VILE|es|TEEM'D,sswswswsws,sswswswsws    wswswswsws    wsswwswsws    sswwsswsws    wswwsswsws,5,2,12,2.4,2,12,2.4,10,8,0,0,0.0,1,3,0.6,0,3,0.6,0,0,0.0,1,6,1.2,0.47
1683,When not to be receives reproach of being;,WHEN|not.to|BE|re|CEIVES|re|PROACH|of|BE|ing,WHEN|not.to|BE|re|CEIVES|re|PROACH|of|BE|ing    when|NOT|to|BE|re|CEIVES|re|PROACH|of|BE|ing,swwswswswsw,swwswswswsw    wswswswswsw,2,0,0,0.0,0,0,0.0,11,8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3.08
1684,"And the just pleasure lost, which is so deem'd",and.the|JUST.PLEA*|sure|LOST|which|IS|so|DEEM'D,and.the|JUST.PLEA*|sure|LOST|which|IS|so|DEEM'D    and|THE*|just|PLEA|sure|LOST|which|IS|so|DEEM'D    and.the|JUST|plea.sure*|LOST|which|IS|so|DEEM'D,wwsswswsws,wwsswswsws    wswswswsws    wwswwswsws,3,1,4,1.3333333333333333,1,4,1.3333333333333333,10,9,0,1,0.3333333333333333,0,1,0.3333333333333333,0,1,0.3333333333333333,0,0,0.0,1,1,0.3333333333333333,7.66
1685,"Not by our feeling, but by others' seeing:",NOT|by.our|FEE|ling|BUT*|by|OT|hers|SEE|ing,NOT|by.our|FEE|ling|BUT*|by|OT|hers|SEE|ing,swwswswswsw,swwswswswsw,1,1,1,1.0,1,1,1.0,11,8,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,9.48
1686,For why should others' false adulterate eyes,for|WHY|should|OT|hers|FALSE|a|DUL|te|RATE|eyes*,for|WHY|should|OT|hers|FALSE|a|DUL|te|RATE|eyes*    for|WHY|should|OT|hers|FALSE|a|DUL|te|RATE.EYES*,wswswswswsw,wswswswswsw    wswswswswss,2,1,2,1.0,1,2,1.0,11,7,0,0,0.0,0,0,0.0,1,1,0.5,0,0,0.0,0,1,0.5,3.12
1687,Give salutation to my sportive blood?,GIVE.SA*|lu|TA|tion|TO*|my|SPOR|tive|BLOOD,GIVE.SA*|lu|TA|tion|TO*|my|SPOR|tive|BLOOD    GIVE.SA*|lu|TA.TION*|to.my|SPOR|tive|BLOOD    give*|SA|lu|TA|tion|TO*|my|SPOR|tive|BLOOD    give*|SA|lu|TA.TION*|to.my|SPOR|tive|BLOOD,sswswswsws,sswswswsws    sswsswwsws    wswswswsws    wswsswwsws,4,2,8,2.0,2,8,2.0,10,6,0,0,0.0,1,4,1.0,0,2,0.5,0,0,0.0,1,2,0.5,5.33
1688,"Or on my frailties why are frailer spies,",OR*|on.my|FRAIL|ties|WHY|are|FRAI|ler|SPIES,OR*|on.my|FRAIL|ties|WHY|are|FRAI|ler|SPIES    or|ON*|my|FRAIL|ties|WHY|are|FRAI|ler|SPIES,swwswswsws,swwswswsws    wswswswsws,2,1,2,1.0,1,2,1.0,10,8,0,0,0.0,1,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1.16
1689,Which in their wills count bad what I think good?,WHICH|in.their|WILLS|count*|BAD|what.i|THINK|good,WHICH|in.their|WILLS|count*|BAD|what.i|THINK|good    which|IN|their|WILLS|count*|BAD|what.i|THINK|good,swwswswwsw,swwswswwsw    wswswswwsw,2,1,2,1.0,1,2,1.0,10,10,0,0,0.0,0,0,0.0,1,2,1.0,0,0,0.0,0,0,0.0,6.54
1690,"No, I am that I am, and they that level",NO.I*|am.that|I|am.and|THEY|that|LE|vel,NO.I*|am.that|I|am.and|THEY|that|LE|vel    no*|I|am.that|I|am.and|THEY|that|LE|vel    NO|i.am|THAT.I*|am.and|THEY|that|LE|vel    NO|i.am|THAT|i|AM*|and|THEY|that|LE|vel    NO|i.am|THAT|i.am|AND*|they.that|LE|vel    NO|i|AM*|that|I|am.and|THEY|that|LE|vel,sswwswwswsw,sswwswwswsw    wswwswwswsw    swwsswwswsw    swwswswswsw    swwswwswwsw    swswswwswsw,6,1,6,1.0,1,6,1.0,11,10,0,0,0.0,0,3,0.5,0,1,0.16666666666666666,0,0,0.0,1,2,0.3333333333333333,12.8
1691,At my abuses reckon up their own:,AT|my.a*|BU|ses|REC|kon|UP*|their|OWN,AT|my.a*|BU|ses|REC|kon|UP*|their|OWN    AT|my.a*|BU|ses|REC.KON*|up.their|OWN    AT|my.a*|BU|ses|REC|kon|UP*|their.own    at|MY*|a|BU|ses|REC|kon|UP*|their|OWN    at|MY*|a|BU|ses|REC.KON*|up.their|OWN    at|MY*|a|BU|ses|REC|kon|UP*|their.own,swwswswsws,swwswswsws    swwswsswws    swwswswsww    wswswswsws    wswswsswws    wswswswsww,6,2,12,2.0,2,12,2.0,10,7,0,0,0.0,1,9,1.5,0,0,0.0,0,0,0.0,1,3,0.5,0.88
1692,I may be straight though they themselves be bevel;,I|may.be|STRAIGHT|though|THEY|them|SELVES|be|BE|vel,I|may.be|STRAIGHT|though|THEY|them|SELVES|be|BE|vel,swwswswswsw,swwswswswsw,1,0,0,0.0,0,0,0.0,11,9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3.55
1693,"By their rank thoughts, my deeds must not be shown;",by.their|RANK.THOUGHTS*|my|DEEDS|must|NOT|be|SHOWN,by.their|RANK.THOUGHTS*|my|DEEDS|must|NOT|be|SHOWN    by|THEIR*|rank*|THOUGHTS|my|DEEDS|must|NOT|be|SHOWN,wwsswswsws,wwsswswsws    wswswswsws,2,1,3,1.5,1,3,1.5,10,10,0,0,0.0,0,1,0.5,0,1,0.5,0,0,0.0,1,1,0.5,4.73
1694,"Unless this general evil they maintain,",un|LESS|this|GE|neral|E|vil|THEY|main|TAIN,un|LESS|this|GE|neral|E|vil|THEY|main|TAIN,wswswswsws,wswswswsws,1,0,0,0.0,0,0,0.0,10,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.88
1695,All men are bad and in their badness reign.,all|MEN|are|BAD|and|IN|their|BA|dness|REIGN,all|MEN|are|BAD|and|IN|their|BA|dness|REIGN,wswswswsws,wswswswsws,1,0,0,0.0,0,0,0.0,10,9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4.2
1696,"Thy gift, thy tables, are within my brain",thy|GIFT|thy|TA|bles|ARE*|wit|HIN|my|BRAIN,thy|GIFT|thy|TA|bles|ARE*|wit|HIN|my|BRAIN,wswswswsws,wswswswsws,1,1,1,1.0,1,1,1.0,10,8,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,5.77
1697,"Full character'd with lasting memory,",FULL.CHA*|rac|TER'D*|with|LAS|ting|ME|mo|RY*,FULL.CHA*|rac|TER'D*|with|LAS|ting|ME|mo|RY*    FULL.CHA*|rac|TER'D*|with|LAS|ting|ME|mo.ry*    FULL.CHA*|rac|TER'D*|with|LAS|ting|ME.MO*|ry    full*|CHA|rac|TER'D*|with|LAS|ting|ME|mo|RY*    full*|CHA|rac|TER'D*|with|LAS|ting|ME|mo.ry*    full*|CHA|rac|TER'D*|with|LAS|ting|ME.MO*|ry,sswswswsws,sswswswsws    sswswswsww    sswswswssw    wswswswsws    wswswswsww    wswswswssw,6,3,18,3.0,3,18,3.0,10,5,0,0,0.0,2,10,1.6666666666666667,0,3,0.5,0,2,0.3333333333333333,1,3,0.5,5.57
1698,"Which shall above that idle rank remain,",which|SHALL|a|BOVE|that|I|dle|RANK|re|MAIN,which|SHALL|a|BOVE|that|I|dle|RANK|re|MAIN,wswswswsws,wswswswsws,1,0,0,0.0,0,0,0.0,10,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2.99
1699,Beyond all date; even to eternity:,bey|OND|all|DATE.E*|ven|TO*|e|TER|ni|TY*,bey|OND|all|DATE.E*|ven|TO*|e|TER|ni|TY*    bey|OND|all|DATE.E*|ven|TO*|e|TER|ni.ty*    bey|OND|all|DATE|e.ven*|TO*|e|TER|ni|TY*    bey|OND|all|DATE|e.ven*|TO*|e|TER|ni.ty*    BEY|ond*|ALL|date*|E|ven|TO*|e|TER|ni|TY*    BEY|ond*|ALL|date*|E|ven|TO*|e|TER|ni.ty*,wswsswswsws,wswsswswsws    wswsswswsww    wswswwswsws    wswswwswsww    swswswswsws    swswswswsww,6,3,26,4.333333333333333,3,26,4.333333333333333,11,6,0,4,0.6666666666666666,2,9,1.5,0,6,1.0,0,5,0.8333333333333334,1,2,0.3333333333333333,5.93
1700,"Or, at the least, so long as brain and heart",or|AT|the|LEAST|so|LONG|as|BRAIN|and|HEART,or|AT|the|LEAST|so|LONG|as|BRAIN|and|HEART,wswswswsws,wswswswsws,1,0,0,0.0,0,0,0.0,10,10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4.03
1701,Have faculty by nature to subsist;,have|FA|cul|TY*|by|NA|ture|TO*|su|BSIST,have|FA|cul|TY*|by|NA|ture|TO*|su|BSIST,wswswswsws,wswswswsws,1,2,2,2.0,2,2,2.0,10,6,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1.35
1702,Till each to raz'd oblivion yield his part,till|EACH|to|RAZ'D|o|BLI|vion|YIELD|his|PART,till|EACH|to|RAZ'D|o|BLI|vion|YIELD|his|PART,wswswswsws,wswswswsws,1,0,0,0.0,0,0,0.0,10,8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3.12
1703,"Of thee, thy record never can be miss'd.",OF*|thee.thy|RE|cord|NE|ver|CAN*|be|MISS'D,OF*|thee.thy|RE|cord|NE|ver|CAN*|be|MISS'D    OF*|thee.thy|RE|cord|NE.VER*|can.be|MISS'D    of|THEE*|thy|RE|cord|NE|ver|CAN*|be|MISS'D    of|THEE*|thy|RE|cord|NE.VER*|can.be|MISS'D    OF*|thee.thy|RE|cord|NE|ver.can*|BE|miss'd*    OF*|thee.thy|RE|cord|NE|ver.can*|BE.MISS'D*    of|THEE*|thy|RE|cord|NE|ver.can*|BE|miss'd*    of|THEE*|thy|RE|cord|NE|ver.can*|BE.MISS'D*,swwswswsws,swwswswsws    swwswsswws    wswswswsws    wswswsswws    swwswswwsw    swwswswwss    wswswswwsw    wswswswwss,8,2,20,2.5,2,20,2.5,10,8,0,0,0.0,2,12,1.5,0,2,0.25,0,0,0.0,0,6,0.75,1.92
1704,"That poor retention could not so much hold,",that|POOR|re|TEN|tion|COULD.NOT*|so.much|HOLD,that|POOR|re|TEN|tion|COULD.NOT*|so.much|HOLD    that|POOR|re|TEN|tion|COULD|not.so|MUCH|hold*    that|POOR|re|TEN|tion|COULD|not.so|MUCH.HOLD*    that|POOR|re|TEN|tion|COULD|not|SO*|much|HOLD    that|POOR|re|TEN|tion.could*|NOT|so.much|HOLD,wswswsswws,wswswsswws    wswswswwsw    wswswswwss    wswswswsws    wswswwswws,5,1,5,1.0,1,5,1.0,10,8,0,0,0.0,0,1,0.2,0,1,0.2,0,0,0.0,1,3,0.6,3.1
1705,Nor need I tallies thy dear love to score;,nor|NEED|i|TAL|lies|THY*|dear*|LOVE|to|SCORE,nor|NEED|i|TAL|lies|THY*|dear*|LOVE|to|SCORE    nor|NEED|i|TAL|lies.thy*|DEAR.LOVE*|to|SCORE    nor|NEED|i|TAL.LIES*|thy|DEAR.LOVE*|to|SCORE,wswswswsws,wswswswsws    wswswwssws    wswsswssws,3,2,6,2.0,2,6,2.0,10,9,0,0,0.0,1,2,0.6666666666666666,1,1,0.3333333333333333,0,0,0.0,0,3,1.0,4.01
1706,"Therefore to give them from me was I bold,",THE.REFORE*|to|GIVE|them.from|ME*|was.i|BOLD,THE.REFORE*|to|GIVE|them.from|ME*|was.i|BOLD    THE|refore.to*|GIVE|them.from|ME*|was.i|BOLD    the*|REFORE|to|GIVE|them.from|ME*|was.i|BOLD    THE|refore*|TO*|give*|THEM*|from|ME*|was.i|BOLD    THE|refore*|TO*|give*|THEM*|from.me|WAS*|i|BOLD,sswswwswws,sswswwswws    swwswwswws    wswswwswws    swswswswws    swswswwsws,5,2,18,3.6,2,18,3.6,10,9,0,1,0.2,1,9,1.8,0,6,1.2,1,1,0.2,0,1,0.2,5.44
1707,To trust those tables that receive thee more:,to|TRUST|those|TA|bles|THAT|re|CEIVE|thee|MORE,to|TRUST|those|TA|bles|THAT|re|CEIVE|thee|MORE    to|TRUST|those|TA|bles|THAT|re|CEIVE|thee.more,wswswswsws,wswswswsws    wswswswsww,2,0,0,0.0,0,0,0.0,10,8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.28
1708,To keep an adjunct to remember thee,to|KEEP|an|AD.JUNCT|to.re*|MEM|ber|THEE*,to|KEEP|an|AD.JUNCT|to.re*|MEM|ber|THEE*    to|KEEP|an|AD.JUNCT|to.re*|MEM|ber.thee*    to|KEEP|an|AD|junct*|TO*|re|MEM|ber|THEE*    to|KEEP|an|AD|junct*|TO*|re|MEM|ber.thee*    to|KEEP|an|AD.JUNCT|to|RE.MEM*|ber|THEE*    to|KEEP|an|AD.JUNCT|to|RE.MEM*|ber.thee*,wswsswwsws,wswsswwsws    wswsswwsww    wswswswsws    wswswswsww    wswsswssws    wswsswssww,6,2,16,2.6666666666666665,2,16,2.6666666666666665,10,7,0,0,0.0,1,7,1.1666666666666667,0,2,0.3333333333333333,0,2,0.3333333333333333,1,5,0.8333333333333334,5.08
1709,Were to import forgetfulness in me.,were|TO*|im|PORT|for|GE|tful|NESS*|in.me,were|TO*|im|PORT|for|GE|tful|NESS*|in.me    were|TO*|im|PORT|for|GE|tful.ness*|IN|me    were.to|IM|port.for*|GE|tful|NESS*|in.me    were.to|IM|port.for*|GE|tful.ness*|IN|me,wswswswsww,wswswswsww    wswswswwsw    wwswwswsww    wwswwswwsw,4,2,8,2.0,2,8,2.0,10,6,0,0,0.0,2,4,1.0,0,0,0.0,0,2,0.5,0,2,0.5,0.75
1710,"No, Time, thou shalt not boast that I do change:",NO.TIME*|thou|SHALT|not|BOAST|that|I|do|CHANGE,NO.TIME*|thou|SHALT|not|BOAST|that|I|do|CHANGE    no*|TIME|thou|SHALT|not|BOAST|that|I|do|CHANGE,sswswswsws,sswswswsws    wswswswsws,2,1,2,1.0,1,2,1.0,10,10,0,0,0.0,0,0,0.0,0,1,0.5,0,0,0.0,1,1,0.5,7.95
1711,Thy pyramids built up with newer might,thy|PY|ra.mids*|BUILT|up.with|NE|wer|MIGHT,thy|PY|ra.mids*|BUILT|up.with|NE|wer|MIGHT    thy|PY.RA*|mids|BUILT|up.with|NE|wer|MIGHT,wswwswwsws,wswwswwsws    wsswswwsws,2,1,2,1.0,1,2,1.0,10,7,0,0,0.0,0,1,0.5,0,0,0.0,1,1,0.5,0,0,0.0,5.93
1712,"To me are nothing novel, nothing strange;",TO*|me.are|NOT|hing|NO|vel|NOT|hing|STRANGE,TO*|me.are|NOT|hing|NO|vel|NOT|hing|STRANGE    to|ME*|are|NOT|hing|NO|vel|NOT|hing|STRANGE,swwswswsws,swwswswsws    wswswswsws,2,1,2,1.0,1,2,1.0,10,7,0,0,0.0,1,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,2.12
1713,They are but dressings of a former sight.,THEY|are.but|DRES|sings|OF*|a|FOR|mer|SIGHT,THEY|are.but|DRES|sings|OF*|a|FOR|mer|SIGHT    THEY|are.but|DRES.SINGS*|of.a|FOR|mer|SIGHT,swwswswsws,swwswswsws    swwsswwsws,2,1,2,1.0,1,2,1.0,10,8,0,0,0.0,1,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.56
1714,"Our dates are brief, and therefore we admire",our|DATES|are|BRIEF|and|THE|refore*|WE|a|DMIRE,our|DATES|are|BRIEF|and|THE|refore*|WE|a|DMIRE    our|DATES|are|BRIEF|and|THE.REFORE*|we.a*|DMIRE    our|DATES|are|BRIEF|and|THE.REFORE*|we|A.DMIRE*,wswswswsws,wswswswsws    wswswsswws    wswswsswss,3,1,6,2.0,1,6,2.0,10,8,0,0,0.0,0,1,0.3333333333333333,1,1,0.3333333333333333,0,3,1.0,0,1,0.3333333333333333,7.81
1715,What thou dost foist upon us that is old;,WHAT|thou.dost|FOIST|u|PON|us|THAT|is|OLD,WHAT|thou.dost|FOIST|u|PON|us|THAT|is|OLD,swwswswsws,swwswswsws,1,0,0,0.0,0,0,0.0,10,9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1.16
1716,And rather make them born to our desire,and|RAT|her|MAKE|them|BORN|to|OUR*|de|SI|re,and|RAT|her|MAKE|them|BORN|to|OUR*|de|SI|re    and|RAT|her|MAKE|them|BORN|to|OUR*|de|SIRE,wswswswswsw,wswswswswsw    wswswswsws,2,1,2,1.0,1,2,1.0,11,8,0,0,0.0,1,2,1.0,0,0,0.0,0,0,0.0,0,0,0.0,2.8
1717,Than think that we before have heard them told.,than|THINK|that|WE|be|FORE|have|HEARD|them|TOLD,than|THINK|that|WE|be|FORE|have|HEARD|them|TOLD,wswswswsws,wswswswsws,1,0,0,0.0,0,0,0.0,10,9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.28
1718,"Thy registers and thee I both defy,",thy|RE|gis|TERS*|and.thee|I.BOTH*|de|FY,thy|RE|gis|TERS*|and.thee|I.BOTH*|de|FY    thy|RE|gis|TERS*|and|THEE*|i|BOTH|de|FY    thy|RE|gis|TERS.AND*|thee.i|BOTH|de|FY    thy|RE|gis.ters*|AND*|thee.i|BOTH|de|FY    thy|RE.GIS*|ters|AND*|thee.i|BOTH|de|FY,wswswwssws,wswswwssws    wswswswsws    wswsswwsws    wswwswwsws    wsswswwsws,5,2,10,2.0,2,10,2.0,10,7,0,0,0.0,1,7,1.4,0,0,0.0,0,1,0.2,1,2,0.4,0.66
1719,"Not wondering at the present nor the past,",not|WON|dering|AT|the|PRE|sent|NOR*|the|PAST,not|WON|dering|AT|the|PRE|sent|NOR*|the|PAST    not|WON|dering|AT|the|PRE.SENT*|nor.the|PAST    not|WON|dering|AT|the.pre*|SENT|nor.the|PAST,wswswswsws,wswswswsws    wswswsswws    wswswwswws,3,1,3,1.0,1,3,1.0,10,8,0,0,0.0,1,2,0.6666666666666666,0,0,0.0,0,0,0.0,0,1,0.3333333333333333,2.49
1720,"For thy records and what we see doth lie,",for|THY*|re|CORDS|and|WHAT|we|SEE|doth|LIE,for|THY*|re|CORDS|and|WHAT|we|SEE|doth|LIE    for.thy|RE|cords.and*|WHAT|we|SEE|doth|LIE    for.thy|RE.CORDS*|and|WHAT|we|SEE|doth|LIE    for.thy|RE|cords|AND*|what.we|SEE|doth|LIE,wswswswsws,wswswswsws    wwswwswsws    wwsswswsws    wwswswwsws,4,1,4,1.0,1,4,1.0,10,9,0,0,0.0,1,3,0.75,0,0,0.0,0,0,0.0,0,1,0.25,0.94
1721,Made more or less by thy continual haste.,MADE|more.or|LESS|by|THY*|con|TI|nual|HASTE,MADE|more.or|LESS|by|THY*|con|TI|nual|HASTE,swwswswsws,swwswswsws,1,1,1,1.0,1,1,1.0,10,8,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,4.27
1722,This I do vow and this shall ever be;,this|I|do|VOW|and.this|SHALL.E*|ver|BE,this|I|do|VOW|and.this|SHALL.E*|ver|BE    this|I|do|VOW|and|THIS*|shall|E|ver|BE    this|I|do|VOW|and.this|SHALL|e.ver*|BE,wswswwssws,wswswwssws    wswswswsws    wswswwswws,3,1,4,1.3333333333333333,1,4,1.3333333333333333,10,9,0,1,0.3333333333333333,0,1,0.3333333333333333,0,1,0.3333333333333333,0,0,0.0,1,1,0.3333333333333333,5.68
1723,I will be true despite thy scythe and thee.,I|will.be|TRUE|des|PITE|thy|SCYTHE|and.thee,I|will.be|TRUE|des|PITE|thy|SCYTHE|and.thee,swwswswsww,swwswswsww,1,0,0,0.0,0,0,0.0,10,9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.66
1724,"If my dear love were but the child of state,",if.my|DEAR|love*|WERE*|but.the|CHILD|of|STATE,if.my|DEAR|love*|WERE*|but.the|CHILD|of|STATE    if.my|DEAR.LOVE*|were|BUT*|the|CHILD|of|STATE,wwswswwsws,wwswswwsws    wwsswswsws,2,2,4,2.0,2,4,2.0,10,10,0,0,0.0,1,2,1.0,1,1,0.5,0,0,0.0,0,1,0.5,3.69
1725,"It might for Fortune's bastard be unfather'd,",IT|might.for|FOR|tune's|BAS|tard|BE|un|FAT|her'd,IT|might.for|FOR|tune's|BAS|tard|BE|un|FAT|her'd    it|MIGHT|for|FOR|tune's|BAS|tard|BE|un|FAT|her'd,swwswswswsw,swwswswswsw    wswswswswsw,2,0,0,0.0,0,0,0.0,11,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4.37
1726,"As subject to Time's love or to Time's hate,",AS*|sub|JECT|to|TIME'S.LOVE*|or.to|TIME'S|hate*,AS*|sub|JECT|to|TIME'S.LOVE*|or.to|TIME'S|hate*    AS*|sub|JECT|to|TIME'S.LOVE*|or.to|TIME'S.HATE*    as.sub*|JECT|to|TIME'S.LOVE*|or.to|TIME'S|hate*    as.sub*|JECT|to|TIME'S.LOVE*|or.to|TIME'S.HATE*    as|SUB|ject|TO*|time's*|LOVE|or.to|TIME'S|hate*    as|SUB|ject|TO*|time's*|LOVE|or.to|TIME'S.HATE*    as|SUB|ject.to*|TIME'S.LOVE*|or.to|TIME'S|hate*    as|SUB|ject.to*|TIME'S.LOVE*|or.to|TIME'S.HATE*,swswsswwsw,swswsswwsw    swswsswwss    wwswsswwsw    wwswsswwss    wswswswwsw    wswswswwss    wswwsswwsw    wswwsswwss,8,3,24,3.0,3,24,3.0,10,9,0,0,0.0,1,4,0.5,1,6,0.75,0,0,0.0,1,14,1.75,8.68
1727,"Weeds among weeds, or flowers with flowers gather'd.",WEEDS|a|MONG.WEEDS*|or|FLOWERS|with|FLO|wers|GAT|her'd,WEEDS|a|MONG.WEEDS*|or|FLOWERS|with|FLO|wers|GAT|her'd    WEEDS|a.mong*|WEEDS|or|FLOWERS|with|FLO|wers|GAT|her'd    weeds*|A*|mong*|WEEDS|or|FLOWERS|with|FLO|wers|GAT|her'd    WEEDS|a|MONG|weeds*|OR*|flowers*|WITH*|flowers*|GAT|her'd,swsswswswsw,swsswswswsw    swwswswswsw    wswswswswsw    swswswswsw,4,1,13,3.25,1,13,3.25,11,8,0,2,0.5,0,3,0.75,0,6,1.5,0,1,0.25,1,1,0.25,13.67
1728,"No, it was builded far from accident;",NO|it.was|BUIL|ded|FAR|from|AC|ci|DENT*,NO|it.was|BUIL|ded|FAR|from|AC|ci|DENT*    NO|it.was|BUIL|ded|FAR|from|AC|ci.dent*,swwswswsws,swwswswsws    swwswswsww,2,1,2,1.0,1,2,1.0,10,7,0,0,0.0,1,1,0.5,0,0,0.0,0,1,0.5,0,0,0.0,6.98
1729,"It suffers not in smiling pomp, nor falls",it|SUF|fers|NOT|in|SMI|ling|POMP|nor|FALLS,it|SUF|fers|NOT|in|SMI|ling|POMP|nor|FALLS,wswswswsws,wswswswsws,1,0,0,0.0,0,0,0.0,10,8,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3.84
1730,"Under the blow of thralled discontent,",UN|der.the*|BLOW|of|THRALLED|dis.con*|TENT,UN|der.the*|BLOW|of|THRALLED|dis.con*|TENT    UN|der.the*|BLOW|of|THRALLED.DIS*|con|TENT    UN.DER*|the|BLOW|of|THRALLED|dis.con*|TENT    UN|der.the*|BLOW|of|THRALLED|dis|CON*|tent*    UN.DER*|the|BLOW|of|THRALLED.DIS*|con|TENT    un*|DER*|the|BLOW|of|THRALLED|dis.con*|TENT    UN|der|THE*|blow*|OF*|thralled*|DIS*|con|TENT    UN.DER*|the|BLOW|of|THRALLED|dis|CON*|tent*    un*|DER*|the|BLOW|of|THRALLED.DIS*|con|TENT    un*|DER*|the|BLOW|of|THRALLED|dis|CON*|tent*,swwswswws,swwswswws    swwswssws    sswswswws    swwswswsw    sswswssws    wswswswws    swswswsws    sswswswsw    wswswssws    wswswswsw,10,2,41,4.1,2,41,4.1,9,6,0,6,0.6,0,15,1.5,0,8,0.8,1,6,0.6,1,6,0.6,4.06
1731,Whereto th' inviting time our fashion calls:,WHE|reto|TH*|in|VI|ting|TIME|our|FAS|hion|CALLS,WHE|reto|TH*|in|VI|ting|TIME|our|FAS|hion|CALLS,swswswswsws,swswswswsws,1,1,1,1.0,1,1,1.0,11,7,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0
